image_name,tags
test_34849,agriculture clear cultivation primary
test_34850,agriculture clear habitation primary
test_34851,haze primary
test_34852,clear habitation primary road
test_34853,agriculture clear cultivation habitation primary road
test_34854,agriculture clear cultivation habitation primary
test_34855,clear primary
test_34856,clear primary
test_34857,partly_cloudy primary
test_34858,clear primary
test_34859,agriculture clear cultivation primary
test_34860,agriculture clear primary road water
test_34861,clear cultivation primary
test_34862,agriculture partly_cloudy primary road
test_34863,agriculture partly_cloudy primary road
test_34864,agriculture clear primary road water
test_34865,clear primary
test_34866,agriculture clear cultivation habitation primary road
test_34867,clear primary
test_34868,clear primary
test_34869,clear primary
test_34870,clear habitation road
test_34871,clear primary
test_34872,clear primary
test_34873,clear primary water
test_34874,clear primary
test_34875,clear primary
test_34876,haze primary
test_34877,clear primary
test_34878,agriculture clear cultivation primary water
test_34879,clear primary
test_34880,clear primary
test_34881,partly_cloudy primary
test_34882,agriculture clear primary road
test_34883,cloudy
test_34884,clear primary
test_34885,clear primary
test_34886,clear primary water
test_34887,clear primary road selective_logging water
test_34888,clear primary water
test_34889,agriculture partly_cloudy primary water
test_34890,partly_cloudy primary water
test_34891,agriculture clear habitation primary road
test_34892,partly_cloudy primary
test_34893,clear primary
test_34894,cloudy
test_34895,partly_cloudy primary
test_34896,clear primary
test_34897,agriculture habitation haze primary road
test_34898,clear primary
test_34899,partly_cloudy primary
test_34900,partly_cloudy primary
test_34901,agriculture clear primary road
test_34902,clear primary
test_34903,agriculture clear cultivation primary
test_34904,cloudy
test_34905,clear primary
test_34906,agriculture partly_cloudy primary water
test_34907,agriculture partly_cloudy primary road
test_34908,clear primary
test_34909,agriculture clear primary
test_34910,agriculture partly_cloudy primary water
test_34911,clear primary
test_34912,partly_cloudy primary
test_34913,partly_cloudy primary
test_34914,agriculture partly_cloudy primary
test_34915,clear primary
test_34916,agriculture clear habitation primary
test_34917,clear primary
test_34918,agriculture habitation partly_cloudy primary road
test_34919,agriculture partly_cloudy primary
test_34920,clear primary
test_34921,partly_cloudy primary
test_34922,clear primary
test_34923,clear cultivation primary
test_34924,clear primary
test_34925,clear primary
test_34926,agriculture clear cultivation primary road
test_34927,agriculture clear cultivation primary road
test_34928,agriculture cultivation partly_cloudy primary
test_34929,haze partly_cloudy primary
test_34930,clear primary
test_34931,clear primary
test_34932,agriculture clear habitation primary road
test_34933,clear primary
test_34934,agriculture bare_ground clear habitation primary road
test_34935,agriculture clear primary road water
test_34936,clear primary water
test_34937,artisinal_mine clear primary water
test_34938,clear primary
test_34939,partly_cloudy primary
test_34940,cloudy haze
test_34941,agriculture partly_cloudy primary road
test_34942,agriculture cultivation partly_cloudy primary slash_burn
test_34943,clear primary
test_34944,clear primary
test_34945,agriculture clear cultivation primary water
test_34946,clear primary road selective_logging
test_34947,agriculture bare_ground clear habitation primary road
test_34948,artisinal_mine clear primary road water
test_34949,agriculture clear primary
test_34950,clear primary water
test_34951,clear primary
test_34952,agriculture clear primary road water
test_34953,agriculture clear primary water
test_34954,clear cultivation primary slash_burn
test_34955,haze primary
test_34956,cloudy
test_34957,partly_cloudy primary
test_34958,clear primary
test_34959,clear primary
test_34960,clear primary
test_34961,clear primary
test_34962,partly_cloudy primary
test_34963,clear primary
test_34964,clear primary
test_34965,agriculture blow_down clear cultivation primary
test_34966,clear primary
test_34967,partly_cloudy primary
test_34968,clear primary
test_34969,clear primary water
test_34970,agriculture clear cultivation primary
test_34971,clear primary
test_34972,artisinal_mine clear primary road water
test_34973,clear primary water
test_34974,clear primary
test_34975,clear primary
test_34976,partly_cloudy primary
test_34977,partly_cloudy primary
test_34978,clear primary water
test_34979,agriculture cultivation partly_cloudy primary
test_34980,clear primary
test_34981,clear primary
test_34982,agriculture clear cultivation primary
test_34983,clear primary
test_34984,agriculture haze primary road
test_34985,clear primary
test_34986,clear primary water
test_34987,clear primary water
test_34988,cloudy
test_34989,clear primary
test_34990,clear primary
test_34991,agriculture bare_ground clear primary road
test_34992,clear primary
test_34993,clear primary water
test_34994,blooming clear primary
test_34995,agriculture clear primary water
test_34996,cloudy
test_34997,clear primary
test_34998,clear primary
test_34999,clear cultivation habitation primary water
test_35000,partly_cloudy primary
test_35001,clear primary
test_35002,clear primary road water
test_35003,clear primary
test_35004,clear primary
test_35005,agriculture partly_cloudy primary
test_35006,haze primary
test_35007,haze primary
test_35008,clear primary
test_35009,clear cultivation primary
test_35010,haze primary water
test_35011,clear primary
test_35012,bare_ground clear cultivation habitation primary
test_35013,clear primary
test_35014,clear primary
test_35015,clear primary water
test_35016,clear primary
test_35017,agriculture partly_cloudy primary
test_35018,clear primary
test_35019,clear primary
test_35020,clear primary
test_35021,agriculture clear primary road
test_35022,haze primary
test_35023,clear primary
test_35024,clear primary water
test_35025,agriculture clear primary road
test_35026,partly_cloudy primary
test_35027,clear primary
test_35028,clear primary
test_35029,clear primary water
test_35030,haze primary
test_35031,agriculture clear primary road water
test_35032,clear habitation primary road
test_35033,agriculture clear habitation primary road
test_35034,clear primary
test_35035,clear primary
test_35036,cloudy
test_35037,clear primary
test_35038,clear primary
test_35039,cloudy
test_35040,agriculture clear cultivation primary slash_burn
test_35041,clear primary
test_35042,agriculture clear primary
test_35043,clear habitation road
test_35044,clear primary
test_35045,clear primary road water
test_35046,haze primary
test_35047,clear primary
test_35048,agriculture clear primary road
test_35049,partly_cloudy primary
test_35050,agriculture clear habitation primary road
test_35051,haze primary
test_35052,agriculture cultivation partly_cloudy primary
test_35053,agriculture clear primary road
test_35054,agriculture clear habitation partly_cloudy primary road
test_35055,clear primary
test_35056,clear primary
test_35057,cloudy
test_35058,agriculture clear habitation primary road
test_35059,clear primary
test_35060,blooming clear primary
test_35061,agriculture clear primary
test_35062,clear primary
test_35063,clear primary water
test_35064,clear primary
test_35065,partly_cloudy primary
test_35066,cloudy
test_35067,clear primary
test_35068,agriculture clear cultivation primary road
test_35069,clear primary
test_35070,clear primary
test_35071,clear primary
test_35072,agriculture clear cultivation primary
test_35073,partly_cloudy primary
test_35074,clear primary
test_35075,agriculture clear habitation primary road
test_35076,agriculture partly_cloudy primary road water
test_35077,partly_cloudy primary
test_35078,clear primary
test_35079,clear primary
test_35080,agriculture clear habitation primary road
test_35081,clear primary
test_35082,clear primary
test_35083,agriculture clear habitation primary road
test_35084,cloudy
test_35085,clear primary
test_35086,clear primary
test_35087,clear primary
test_35088,clear primary
test_35089,partly_cloudy primary
test_35090,agriculture clear primary
test_35091,cloudy
test_35092,clear primary
test_35093,clear primary
test_35094,agriculture partly_cloudy primary
test_35095,clear primary
test_35096,clear primary
test_35097,clear primary
test_35098,haze primary
test_35099,agriculture clear cultivation habitation primary road
test_35100,clear primary
test_35101,clear primary
test_35102,agriculture clear primary road
test_35103,agriculture clear primary road
test_35104,cloudy
test_35105,clear primary
test_35106,agriculture clear habitation primary road
test_35107,agriculture clear primary water
test_35108,clear primary
test_35109,agriculture clear primary road
test_35110,clear primary
test_35111,cloudy
test_35112,clear primary
test_35113,clear primary
