image_name,tags
test_33911,clear primary
test_33912,clear primary water cultivation habitation agriculture road
test_33913,clear primary
test_33914,clear primary water
test_33915,clear primary
test_33916,primary partly_cloudy agriculture
test_33917,clear primary haze agriculture
test_33918,clear primary cultivation road
test_33919,clear primary
test_33920,clear primary water cultivation agriculture road
test_33921,cloudy
test_33922,clear primary water cultivation agriculture road
test_33923,clear primary
test_33924,clear primary water haze agriculture road
test_33925,clear primary
test_33926,clear primary cultivation agriculture road
test_33927,clear primary
test_33928,clear primary water agriculture road
test_33929,primary partly_cloudy
test_33930,clear primary
test_33931,clear primary agriculture road
test_33932,clear primary
test_33933,clear primary
test_33934,primary partly_cloudy agriculture
test_33935,clear primary cultivation habitation agriculture road
test_33936,cloudy
test_33937,clear primary cloudy
test_33938,clear primary
test_33939,primary haze
test_33940,primary cloudy
test_33941,clear primary haze
test_33942,clear primary habitation agriculture road
test_33943,clear primary
test_33944,clear primary
test_33945,clear primary partly_cloudy road
test_33946,primary partly_cloudy agriculture
test_33947,clear primary cultivation partly_cloudy habitation agriculture road
test_33948,clear primary habitation agriculture road
test_33949,clear primary water agriculture
test_33950,primary partly_cloudy agriculture road
test_33951,clear primary
test_33952,clear primary
test_33953,clear primary
test_33954,clear primary partly_cloudy
test_33955,clear primary water haze cultivation
test_33956,clear primary water cultivation agriculture road
test_33957,clear primary
test_33958,clear primary water agriculture
test_33959,clear primary water partly_cloudy habitation agriculture road
test_33960,primary cloudy
test_33961,clear primary water haze agriculture road
test_33962,primary partly_cloudy
test_33963,clear primary
test_33964,clear primary
test_33965,primary partly_cloudy
test_33966,clear primary
test_33967,primary partly_cloudy agriculture
test_33968,clear primary water cultivation agriculture road
test_33969,clear primary water cultivation agriculture
test_33970,clear primary agriculture
test_33971,clear primary water haze cultivation agriculture road
test_33972,primary cloudy
test_33973,clear primary water cultivation agriculture road
test_33974,clear primary
test_33975,cloudy
test_33976,clear primary water cultivation agriculture road
test_33977,clear primary agriculture
test_33978,clear primary water agriculture road
test_33979,clear primary
test_33980,clear primary
test_33981,clear primary
test_33982,clear primary water agriculture road
test_33983,primary partly_cloudy
test_33984,primary cloudy
test_33985,clear primary
test_33986,clear primary
test_33987,clear primary agriculture road
test_33988,primary partly_cloudy agriculture road
test_33989,clear primary agriculture road
test_33990,primary cloudy
test_33991,clear primary agriculture
test_33992,primary water partly_cloudy
test_33993,clear primary
test_33994,clear primary
test_33995,primary water partly_cloudy habitation agriculture road
test_33996,clear primary water cultivation agriculture
test_33997,clear primary habitation bare_ground agriculture road
test_33998,primary water partly_cloudy agriculture road
test_33999,primary partly_cloudy agriculture
test_34000,primary cloudy
test_34001,clear primary cultivation agriculture
test_34002,clear primary cloudy
test_34003,clear primary
test_34004,clear primary
test_34005,clear primary water cultivation agriculture
test_34006,clear primary water cultivation habitation agriculture road
test_34007,primary haze agriculture
test_34008,clear primary water agriculture
test_34009,clear primary agriculture
test_34010,clear primary water cultivation bare_ground agriculture
test_34011,clear primary
test_34012,clear primary water agriculture road
test_34013,clear primary water agriculture road
test_34014,primary cloudy haze
test_34015,clear primary water cultivation agriculture
test_34016,clear primary water cultivation agriculture
test_34017,primary water partly_cloudy agriculture
test_34018,clear primary water agriculture
test_34019,primary water haze partly_cloudy agriculture road
test_34020,clear primary partly_cloudy
test_34021,clear primary water cultivation habitation agriculture road
test_34022,primary water partly_cloudy
test_34023,clear primary
test_34024,clear primary
test_34025,clear primary
test_34026,clear primary
test_34027,primary water partly_cloudy agriculture road
test_34028,primary haze
test_34029,clear primary water habitation agriculture road
test_34030,clear primary water cultivation habitation agriculture road
test_34031,clear primary water partly_cloudy agriculture
test_34032,clear primary cultivation agriculture
test_34033,clear primary cloudy water agriculture road
test_34034,primary partly_cloudy road
test_34035,clear primary water cultivation habitation agriculture road
test_34036,clear primary cultivation partly_cloudy agriculture
test_34037,clear primary
test_34038,clear primary
test_34039,clear primary
test_34040,clear primary
test_34041,clear primary water cultivation habitation agriculture road
test_34042,clear primary water partly_cloudy
test_34043,primary cultivation partly_cloudy agriculture
test_34044,clear primary bare_ground agriculture
test_34045,clear primary cultivation agriculture road
test_34046,clear primary
test_34047,clear primary haze
test_34048,clear primary water agriculture road
test_34049,clear primary water bare_ground agriculture
test_34050,clear primary
test_34051,clear primary water agriculture road
test_34052,primary haze
test_34053,clear primary
test_34054,clear primary water
test_34055,primary water partly_cloudy habitation agriculture road
test_34056,clear primary
test_34057,clear primary
test_34058,clear primary
test_34059,clear primary
test_34060,primary partly_cloudy agriculture
test_34061,primary partly_cloudy agriculture road
test_34062,clear primary
test_34063,clear primary water cultivation partly_cloudy agriculture
test_34064,primary cloudy
test_34065,clear primary water haze agriculture road
test_34066,clear primary
test_34067,clear primary
test_34068,primary partly_cloudy agriculture
test_34069,clear primary water habitation agriculture road
test_34070,clear primary water cultivation agriculture road
test_34071,clear primary
test_34072,cloudy
test_34073,clear primary water cultivation agriculture
test_34074,clear primary
test_34075,primary water partly_cloudy
test_34076,clear primary water cultivation habitation agriculture road
test_34077,clear primary partly_cloudy
test_34078,clear primary water bare_ground agriculture road
test_34079,clear primary agriculture road
test_34080,clear primary
test_34081,clear primary water cultivation habitation agriculture road
test_34082,clear primary water cultivation habitation agriculture road
test_34083,clear primary agriculture
test_34084,clear primary water cultivation habitation agriculture road
test_34085,clear primary
test_34086,clear primary
test_34087,primary cloudy haze
test_34088,clear primary
test_34089,clear primary
test_34090,clear primary
test_34091,clear primary
test_34092,primary partly_cloudy
test_34093,clear primary water partly_cloudy agriculture
test_34094,clear primary
test_34095,primary haze
test_34096,clear primary water cultivation habitation agriculture road
test_34097,clear primary haze
test_34098,primary water partly_cloudy agriculture
test_34099,clear primary water agriculture road
test_34100,clear primary water habitation agriculture road
test_34101,cloudy
test_34102,clear primary
test_34103,primary water partly_cloudy
test_34104,clear primary
test_34105,clear primary water haze habitation agriculture road
